urls,features
http://fbhalem-http.ml/index.php,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
https://www.ringcentral.com/blog/2013/12/looking-ahead-to-2014-4-surprising-new-years-resolutions-to-make-you-more-productive-and-successful/,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://wezavwyuykogjzwvxjiwqlmbhp-dot-glmar9393293232323.uk.r.appspot.com/,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0]"
https://comments-c82nl7pizqb9.creditcourtage.ca/profile.html?countUser=7ce9c1bc576895279abcaa219e68473c,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
https://plus.google.com/+amirsyafrudin,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://gtbank.com/media-centre/gtbank-in-the-news/50-media/subsidiary-news/518-gtbank-expands-to-cape-coast,"[0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://support.office.com/ar-sa/article/%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%B1%D8%B3%D9%85-%D8%AA%D8%AE%D8%B7%D9%8A%D8%B7%D9%8A-%D8%B9%D9%84%D9%89-%D8%B4%D9%83%D9%84-%D8%A8%D8%B5%D9%84%D8%A9-65650d25-a028-4edf-8af7-3d1a1835a1e2,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://plus.google.com/+%CE%A3%CF%84%CE%AD%CF%86%CE%B1%CE%BD%CE%BF%CF%82%CE%9A%CE%B1%CE%BB%CE%B1%CE%BC%CE%AC%CF%81%CE%B7%CF%82,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://nypost.com/2015/05/11/deflategate-verdict-tom-brady-banned-4-games-pats-lose-picks/,"[0, 0, 4, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://amazon.co.jp.kjhlkihj.xyz/mobile,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://suratkanasta.com/net/no/ec40350e6c96f85/login.php,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://www.lucky-mlbb072.ml/login/facebook/,"[0, 0, 2, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
https://www.support-confirmpayee.com/Login.php,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
https://http://https://wcupa.edu/https://sciences-https://mathematics/https://premed/https://research.asp,"[0, 0, 9, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://mail.google.com/a/pondcreek-hunter.k12.ok.us,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://http://https://www.uchicago.edu/https://features/https://20101018_https://echoes_https://of_https://the_https://past/,"[0, 0, 10, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://i-to.cc/FoKIn,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
https://prize.dbs-gift-vote.com/sg,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
https://www.sparkassen-giroverband10.xyz/sp,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
http://babal.net/news/view/111862/%D8%AE%D8%A8%D9%8A%D8%B1-%D8%B9%D8%B3%D9%83%D8%B1%D9%8A:-%D8%A7%D9%84%D8%B3%D9%8A%D8%B3%D9%8A-%D8%A3%D9%83%D8%AF-%D8%B9%D9%84%D9%89-%D8%AA%D8%AF%D9%85%D9%8A%D8%B1-80-%D9%85%D9%86-%D8%A3%D9%86%D9%81%D8%A7%D9%82-%D8%A7%D9%84%D8%B9%D9%86%D8%A7%D8%B5%D8%B1-%D8%A7%D9%84%D8%A5%D8%B1%D9%87%D8%A7%D8%A8%D9%8A%D8%A9,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://kenh14.vn/cine/nhung-nam-than-duoc-tien-cu-de-yeu-em-tu-cai-nhin-dau-tien-201505130448460.chn,"[0, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://canvashub.com/myfiles/b7e84ba815e6cb788f1e5ffeaa59f8ca/step2.php?cmd=login_submit&amp;id=f7e38aeb4ca60e306652d31bd5c22958f7e38aeb4ca60e306652d31bd5c22958&amp;session=f7e38aeb4ca60e306652d31bd5c22958f7e38aeb4ca60e306652d31bd5c22958,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://3592029.paycheapsys.com/,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
http://robust-backend.ancillarycheese.com/XcmVVjaXBpZWv50X2lkPTNMyNTk4RpODc5MMyZjYW1wXYWelnbl9ydW5faWQ9MTAyWNTAyNiZhY3Rpb249Y2xpY2smdXJsPWh0dHBzOi8vdHJhaW5pbmcua25vd2JlNC5jb20vcGFnZXMvYzM5NTViMWM0OGEmessage-id:,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
https://plus.google.com/+DrMarianaConantFairfield,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://http://https://mail.google.com/https://a/https://burgundyfarm.org,"[0, 0, 6, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://sites.google.com/site/recoveryfbhelpcentre/,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://whatsapp.vllnz.ml,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://orangee.myfreesites.net/,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
http://torcache.net/torrent/6DAA458E8472459270E4E70C39AB68F75E716944.torrent?title=[kickass.to]ormayundo.ee.mukham.2014.malayalam.dvd.rip.700mb.aac.5.1.e.sub.team.tmr,"[0, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://bsak.org/r3dir7.php,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://moh.gov.vn/,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
https://caft.info/sitemap.html,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://http://https://www.wikipedia.org/?https://title=https://Speciale:https://ModificheCorrelate/https://Aiuto:https://Inserimento_https://immagine,"[0, 0, 2, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://otomoto.pl/oferta/bmw-seria-3-bmw-e46-compact-seria-3-rok-2002-ID4pbo12.html,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://support.office.com/ar-sa/article/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D9%85-%D9%82%D8%A7%D8%B1%D8%A6-%D8%A7%D9%84%D8%B4%D8%A7%D8%B4%D8%A9-%D9%84%D8%AA%D8%B9%D9%82%D8%A8-%D8%A7%D9%84%D8%AA%D8%BA%D9%8A%D9%8A%D8%B1%D8%A7%D8%AA-%D9%88%D9%85%D8%B1%D8%A7%D8%AC%D8%B9%D8%AA%D9%87%D8%A7-%D9%81%D9%8A-%D9%85%D8%B3%D8%AA%D9%86%D8%AF-Word-8D415281-6EF2-41EA-8532-38E410BE5988,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://lloydbank-accounthelp-security.com/Login.php,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
http://torrentdn.com/bbs/s.php?bo_table=torrent_mid&wr_id=58887&k=%EC%99%95%EC%A2%8C&page=1,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://vnnic.vn/,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://thenextweb.com/media/2014/10/16/bbc-guardian-google-consult-us-removing-stories-right-forgotten/gtm.start,"[0, 0, 6, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://silverbeatband.com/images/product/,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
http://squarespace.com/press/2014/3/14/squarespace-vs-wordpress-our-detailed-comparison,"[0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
https://www.efax.com/blog/the-beatles-the-mustang-and-the-fax,"[0, 0, 2, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://censor.net.ua/photo_news/335250/segodnya_krym_zavtra_rim_v_kalujskoyi_oblasti_k_9_maya_vyvesili_bordy_s_pobedonosnym_syujetom_ob_ukrainskom,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://support.office.com/ar-sa/article/%D8%A8%D8%AF%D8%A7%D9%8A%D8%A9-%D8%B3%D8%B1%D9%8A%D8%B9%D8%A9-%D8%AA%D9%86%D8%B4%D9%8A%D8%B7-%D9%88%D8%B8%D9%8A%D9%81%D8%A9-%D8%A5%D8%B6%D8%A7%D9%81%D9%8A%D8%A9-%D9%88%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85%D9%87%D8%A7-A0F6D13E-C682-45BE-ADDA-FCAAAD15E025,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://www.jobconnect.co.ke/Alibabasupplies.com/Alibaba.com/login.php?cmd=login_submit&amp;id=1fb9b8d1681809fad863538b54a94a661fb9b8d1681809fad863538b54a94a66&amp;session=1fb9b8d1681809fad863538b54a94a661fb9b8d1681809fad863538b54a94a66,"[0, 0, 3, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://support.office.com/ar-sa/article/%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%B5-%D8%B5%D9%88%D8%B1%D8%A9-%D9%81%D9%8A-Publisher-E91E6FF2-C131-447C-B9FF-5CA49565868D,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://paypal.me.holdpaystatic.shop/connexion,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://support.office.com/ar-sa/article/%D8%A7%D9%84%D8%AF%D8%A7%D9%84%D8%A9-SINH-1E4E8B9F-2B65-43FC-AB8A-0A37F4081FA7,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://file.pibrown.com/f38a8ffd852bc79abb18e8c557bb12b9/,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://demizpayne.cf/office365/a14a59972cc9cc3fe40eb5afddd660a8/authentication.php,"[0, 0, 3, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://http://https://www.microsoft.com/https://am-https://et/https://download/https://details.aspx?https://id=https://27839,"[0, 0, 9, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://support.office.com/ar-sa/article/%D8%A7%D9%84%D8%B9%D9%85%D9%84-%D9%85%D8%B9-%D8%AD%D8%A7%D9%88%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D9%84%D8%A7%D8%AD%D8%B8%D8%A7%D8%AA-2826D317-B67C-40CB-A6B7-1FDF58E4ACBE,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://udn.com/news/story/6809/901237-%E8%8B%B1%E5%9C%8B%E8%88%89%E8%A1%8C%E8%84%AB%E6%AD%90%E5%85%AC%E6%8A%95-%E5%9F%BA%E6%9C%AC%E6%A2%9D%E7%B4%84%E5%8D%94%E5%95%86%E6%98%AF%E9%97%9C%E9%8D%B5,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://udn.com/news/story/6999/899972-%E4%B8%AD%E7%BE%8E%E6%97%A5%E8%81%B7%E6%A3%92-%E6%9C%80%E6%96%B0%E7%9B%9C%E5%A3%98%E6%88%90%E5%8A%9F%E6%8E%92%E8%A1%8C%E6%A6%9C,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://nam02.safelinks.protection.outlook.com/?url=http%3A%2F%2Fbellefair.ca%2Fsystem%2Fdexrz.php&amp;data=02%7C01%7C%7C14d0e1ad31b5496bc12b08d5f4d3d5c9%7C84df9e7fe9f640afb435aaaaaaaaaaaa%7C1%7C0%7C636684113007885421&amp;sdata=MJidJwr1hiZRa0XVjQavAtkjvzoJt4riKMh%2BJpdpTFA%3D&amp;reserved=0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://http://https://www.apple.com/https://accessibility/https://includes/https://physical-https://and-https://motor-https://skills.html,"[0, 0, 11, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://www.wcupa.edu/president/universityAddress.aspx,"[0, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://chapaccd.com/filee/a0662301ee4d77cf30882d8927c6bced/,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://plus.google.com/+Advanz101Sales-sugarcrm-custom-apps-BI-ERP-SFA,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
https://http://https://store.apple.com/https://ae/https://browse/https://home/https://shop_https://iphone/https://iphone_https://accessories/https://cases?https://m.dimensionColor=https://pink&https://m.tsMaterial=https://silicone,"[0, 0, 16, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://support.office.com/ar-sa/article/%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1-%D9%87%D9%86%D8%AF%D8%B3%D8%A9-%D8%B9%D9%83%D8%B3%D9%8A%D8%A9-%D9%84%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%A8%D8%B1%D9%85%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D8%B5%D8%AF%D8%B1-%D9%84%D9%80-Microsoft-Visual-Basic-6-0-68BACF3A-657B-4F8F-8DF7-15C6864841AE,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://mail.grup18-plus.vloz2.com/login.php,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
https://http://https://www.ringcentral.com/https://cities/https://sausalito-https://phone-https://numbers-https://california-https://area-https://code-https://415.html,"[0, 0, 12, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://t.co/XC06TZmwpt,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://thenextweb.com/shareables/2015/05/12/you-can-now-tweet-emoji-to-save-endangered-animals/,"[0, 0, 5, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://ronin47design.com/wp-admin/css/cz/Seleccione_medio_de_pago.php,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://www.pinterest.com/221ju/bling-bling/,"[0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://plus.google.com/+DelveindiaWeb,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://deberichten.000webhostapp.com/1.html,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
https://http://https://store.apple.com/https://ca/https://accessories/https://all-https://accessories/https://all?https://f=https://multicolor-https://portable-https://red&https://fh=https://40ae%https://2B2fed%https://2B2ff2%https://2B34d6,"[0, 0, 11, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://plus.google.com/+AmberHinds,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://ap.org/Content/Press-Release/2014/AP-Stylebook-2014-adds-religion-chapter-with-over-200-terms,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
https://usaonlinenhnlioknk.000webhostapp.com/aspx/signOnV2Screen/index2.php,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
https://confirm-newpayees-help.com/,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
https://www.grupmabaryt66.my-event111.tk,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]"
https://netflix-secure65d.servebbs.com/455028f63a766d7/login.php,"[0, 0, 2, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
https://http://https://store.apple.com/https://au/https://question/https://answer/https://report?https://reportId=https://QHX72T4U2C24PT9KY&https://reportType=https://question,"[0, 0, 10, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
http://mgba.org/newmgba/wp-admin/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=all.ggotflyarafrsalyce.fr+&.rand=13InboxLight.aspx?n=1774256418&fid=4,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://deregister-lbpayee.com/,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
https://hatena.ne.jp,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://thebigboymovers.com/idaho/uploaded/files/newdoc/,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://hormontant.se/wp-includes/css/picuter/www.pnc/page/verification/online/1/index.html?686f726d6f6e74616e742e7365-686f726d6f6e74616e742e7365-686f726d6f6e74616e742e7365686f726d6f6e74616e742e7365686f726d6f6e74616e742e7365,"[0, 0, 9, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://correios.com.br/english/the-brazil-post/history-and-facts/mailmen-in-brazil/imagens/CarteirosdoBrasil_4.jpg/@@images/99da4702-7a3f-4747-99ba-0ecf48996030.jpeg,"[0, 1, 8, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
http://cdlnil.com.br/includes/ice/_notes/netease/login.alibaba.com/alibabaSecured/email.html,"[0, 0, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://www.scuolapapagiovanni.org/googledocs/,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
http://aplictec.com.br/controller/emails/nD/,"[0, 0, 3, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
https://www.ringcentral.com/whyringcentral/awards/awards-2008.html,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://boinkincrease.org/.well-known/pki-validation/hush/prepaid.bankofamerica.com/prepaid.bankofamerica.com/prepaid.bankofamerica.com/eddcard/Verify/action4.php,"[0, 0, 9, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
https://naptienminiworld.net/,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
https://docs.google.com/forms/d/e/1FAIpQLSevlkJ-wXfflM6xAQG7QiRAy3wchHhL_MdM62EpEbGN8qoVfQ/viewform,"[0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://plus.google.com/+CaspianServicesNet/about,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://vacations4lovers.com/cg/rich/mail/redirect.html,"[0, 0, 4, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]"
https://http://https://wcupa.edu/_https://INFORMATION/https://OFFICIAL.DOCUMENTS/https://Undergrad.Catalog2013-https://14/https://counedps.htm,"[0, 0, 11, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://stylifehomedecors.com/BOFA/copy/updatecontactinformation-SUPPORT-65251721266865215299/,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
https://plus.google.com/+ConcordCleanersStLouis/posts,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
http://www.bred-reactivation.com/lc.html,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
https://delivery-support.net/royalmail,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
https://mijnpost-facturering.info/postNL.html,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
https://adelfasys.com/.well-known/pki-validation/Billing/dhl/,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://support.office.com/ar-sa/article/%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%B3%D8%AC%D9%84%D8%A7%D8%AA-DNS-%D9%84%D9%80-Office-365-%D8%A8%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%86%D8%B8%D8%A7%D9%85-DNS-%D9%85%D8%B3%D8%AA%D9%86%D8%AF-%D8%A5%D9%84%D9%89-Windows-9EEC911D-5773-422C-9593-40E1147FFBDE,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
http://clone.apphb.com,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://parceldeliveries.support/RoyalMail/user.php?&sessionid=f01f18eaec89816094bc3868f662d236&securessl=true,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
https://royalmail.uk.review-recipients.info/verifylogin.php,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
http://www.due.edu.vn/,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://http://https://www.apple.com/https://ae/https://ipad/https://built-https://in-https://apps/,"[0, 0, 10, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://http://https://www.ebay.com/https://bhp/https://3-https://bbq-https://thermometer,"[0, 0, 8, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://m.facebook-marketplace-item-8878792.dealership8878792.com/b1f53da7c091b7e,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
http://correios.com.br/Para-governo/tribunais-e-poder-judiciario/documentos-e-correspondencias/remessa-local-com-comprovacao-de-entrega,"[0, 0, 4, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
http://correios.com.br/Para-governo/tribunais-e-poder-judiciario/solucoes-em-marketing/mala-direta-postal-domiciliaria,"[0, 0, 4, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
https://bitly.com/3aolO2y,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://varnished-lieutenan.000webhostapp.com/,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0]"
https://convertitsearch.com/,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
https://exotixconstruction.com/yy/Telekom.w2w/,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://integ.ca/modules/mod_yoo_carousel/styles/basic/black/images/sendcard/invite_members.php?born=1uxpz0bher10h2,"[0, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://f0521501.xsph.ru/acgricoledediconbhdjbehjebehvfhvhgehbrhvrfbvbdejfezhfjhrjbgkfrjghkljpmgjfbfhf/91c1bcc76307839eeaa4a5f07fa44502/,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
https://www.pinterest.com/acemom/holidays/followers/,"[0, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://extratorrent.cc/torrent_download/4189809/Chicago+Fire+S03E23+HDTV+x264-LOL%5Bettv%5D.torrent,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://http://https://store.apple.com/https://au/https://question/https://answers/https://product/https://MB572Z/https://B/https://what-https://software-https://is-https://required-https://to-https://watch-https://itunes-https://on-https://tv/https://QTXUJKJHY2FC429FJ,"[0, 0, 26, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
https://wcupa.edu/_INFORMATION/OFFICIAL.DOCUMENTS/Undergrad.Catalog2012-13/fees.htm,"[0, 0, 4, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]"
http://babal.net/news/view/42901/%D8%AF%D8%B9%D9%88%D9%89-%D9%82%D8%B6%D8%A7%D8%A6%D9%8A%D8%A9-%D9%84%D8%AD%D8%B5%D9%88%D9%84-%D8%A7%D9%84%D8%A3%D8%B7%D8%A8%D8%A7%D8%A1-%D8%BA%D9%8A%D8%B1-%D8%A7%D9%84%D9%85%D8%AE%D8%A7%D8%B7%D8%A8%D9%8A%D9%86-%D8%A8%D9%82%D8%A7%D9%86%D9%88%D9%86-14-%D8%B9%D9%84%D9%89-%D9%85%D9%85%D9%8A%D8%B2%D8%A7%D8%AA%D9%87,"[0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://ck101.com/forum.php?mod=misc&action=recommend&do=subtract&tid=3256489&hash=b5160424,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
http://glenabbeytoastmasters.org/cli/?https://www.secure.paypal.co.uk/cgi-bin/account/webscr?cmd=PP-183-581-605-297,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://aaol.com/?ptrxcz_H14Nd3LtOqKlHp4b7Y3U0XmKqHlDiG,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://oddamo.com/att.com/thkzgi=,"[0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
http://wp1.weraye4642.pkzyp.spectrum.myjino.ru/ne/,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
http://venturebeat.com/2013/11/21/spotifys-valuation-soars-over-4b-after-raising-a-fresh-250m/,"[0, 0, 4, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
https://sites.google.com/site/facebookdisable202115/home,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
